number;name;img_url;porcentagem;votos
4322;Chico Dimas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/chico-dimas-4322-min.jpg;0,07%;1317
7012;Danielly Medeiros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/danielly-medeiros-7012-min.jpg;0,07%;1238
3132;Professor João Correia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/professor-joao-correia-3132-min.jpg;0,07%;1204
5051;Madalena;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/madalena-5051-min.jpg;0,06%;1135
5000;Edmundo Galvão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/edmundo-galvao-5000-min.jpg;0,06%;1019
2344;Professor Santana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/professor-santana-2344-min.jpg;0,06%;1004
4433;Franklane Pierote;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/franklane-pierote-4433-min.jpg;0,05%;938
1707;Nielsen;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/nielsen-1707-min.jpg;0,05%;918
4488;Charlyana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/charlyana-4488-min.jpg;0,05%;863
5010;Leandro Aquino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/leandro-aquino-5010-min.jpg;0,05%;835
1616;Douglas Moraes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/douglas-moraes-1616-min.jpg;0,04%;790
2810;Jardelina Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/jardelina-melo-2810-min.jpg;0,04%;731
9009;Orlando Matias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/orlando-matias-9009-min.jpg;0,04%;731
9000;Ildemar(Seca);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/ildemar-seca-9000-min.jpg;0,04%;667
1900;Estella Mota;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/estella-mota-1900-min.jpg;0,04%;656
4319;Dagmar dos Anjos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/dagmar-dos-anjos-4319-min.jpg;0,04%;653
2018;Izete Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/izete-rodrigues-2018-min.jpg;0,03%;616
4422;Gilmar Negreiros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/gilmar-negreiros-4422-min.jpg;0,03%;602
2786;Luizinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/luizinho-2786-min.jpg;0,03%;582
9077;Cláudia Leal;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/claudia-leal-9077-min.jpg;0,03%;576
1800;Marcio Araujo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/marcio-araujo-1800-min.jpg;0,03%;498
1811;Nixon Dario;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/nixon-dario-1811-min.jpg;0,03%;488
4466;Hedilene;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/hedilene-4466-min.jpg;0,03%;476
2727;Edina Cruz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/edina-cruz-2727-min.jpg;0,03%;471
4323;Solon Reis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/solon-reis-4323-min.jpg;0,03%;469
2818;Luzeni Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/luzeni-carvalho-2818-min.jpg;0,03%;459
2888;Socorro Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/socorro-melo-2888-min.jpg;0,02%;445
4312;Alice Andrade;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/alice-andrade-4312-min.jpg;0,02%;400
1877;Pastor Robson;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/pastor-robson-1877-min.jpg;0,02%;381
9080;Irmão Ferreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/irmao-ferreira-9080-min.jpg;0,02%;380
4315;Josselene Muniz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/josselene-muniz-4315-min.jpg;0,02%;366
1767;Mãe Izabel de Oxum;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/mae-izabel-de-oxum-1767-min.jpg;0,02%;347
2700;Valdy Portela;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/valdy-portela-2700-min.jpg;0,02%;322
2712;Jofran Santos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/jofran-santos-2712-min.jpg;0,01%;265
9044;Thuyla Martins;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/thuyla-martins-9044-min.jpg;0,01%;235
2055;Robin Colorado;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/robin-colorado-2055-min.jpg;0,01%;215
2020;André Mesquita;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/andre-mesquita-2020-min.jpg;0,01%;187
5001;Bero;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/bero-5001-min.jpg;0,01%;162
2707;Heryane Thieres;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/heryane-thieres-2707-min.jpg;0,01%;160
2019;Erika Oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/erika-oliveira-2019-min.jpg;0,01%;155
2770;Andrea Oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/andrea-oliveira-2770-min.jpg;0,01%;108
5040;Josélia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/joselia-5040-min.jpg;0,01%;99
2715;Antonio das Gracas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/antonio-das-gracas-2715-min.jpg;0,00%;64
2711;R.oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/roliveira-2711-min.jpg;0,00%;33
4512;Davina Veloso (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/davina-veloso-4512-min.jpg;0,00%;0
2350;Policial Federal Acir (Indeferido);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/policial-federal-acir-2350-min.jpg;0,00%;0
4000;Antônio de Deus (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/antonio-de-deus-4000-min.jpg;0,00%;0
1414;Maze do Vale (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/maze-do-vale-1414-min.jpg;0,00%;0
5151;Neto Cavalcante (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/neto-cavalcante-5151-min.jpg;0,00%;0
3377;Reinaldo Fernandes (Indeferido);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/reinaldo-fernandes-3377-min.jpg;0,00%;0
5454;Rony Dalila (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/rony-dalila-5454-min.jpg;0,00%;0
4511;Andrezinho (Indeferido);https://cdn-eleicoes.gazetadopovo.com.br/fotos/piaui/deputado-federal/andrezinho-4511-min.jpg;0,00%;0
