number;name;img_url;porcentagem;votos
1310;Nelson Galvão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/nelson-galvao-1310-min.jpg;0,02%;595
1718;J Medeiros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/j-medeiros-1718-min.jpg;0,02%;569
2030;Xavier;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/xavier-2030-min.jpg;0,02%;563
1317;Cilmar Marques;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/cilmar-marques-1317-min.jpg;0,02%;513
2715;Martinha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/martinha-2715-min.jpg;0,02%;509
2725;Drª Evellyn;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/dr-evellyn-2725-min.jpg;0,02%;471
6544;Zé Sem Terra;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/ze-sem-terra-6544-min.jpg;0,02%;463
1747;Sâmela Lacerda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/samela-lacerda-1747-min.jpg;0,01%;451
1505;Divina Mendes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/divina-mendes-1505-min.jpg;0,01%;401
2025;Regina do Social;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/regina-do-social-2025-min.jpg;0,01%;400
2737;Anailson Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/anailson-rodrigues-2737-min.jpg;0,01%;390
1525;Gleiton;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/gleiton-1525-min.jpg;0,01%;335
4044;Fernando Contart;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/fernando-contart-4044-min.jpg;0,01%;325
2707;Lu de Oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/lu-de-oliveira-2707-min.jpg;0,01%;319
2577;Lolla Telles;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/lolla-telles-2577-min.jpg;0,01%;319
2728;Joao Batista Queiroz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/joao-batista-queiroz-2728-min.jpg;0,01%;289
2727;Joao Santana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/joao-santana-2727-min.jpg;0,01%;282
1577;Pastora Maria Najla;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/pastora-maria-najla-1577-min.jpg;0,01%;270
1188;Patricia Valente;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/patricia-valente-1188-min.jpg;0,01%;240
1140;Fernando Rocha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/fernando-rocha-1140-min.jpg;0,01%;230
6577;Anália Franco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/analia-franco-6577-min.jpg;0,01%;217
4501;Aracelly Cantuário;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/aracelly-cantuario-4501-min.jpg;0,01%;215
1977;Leonardo Avalanche;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/leonardo-avalanche-1977-min.jpg;0,01%;173
1399;Thais Gondim;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/thais-gondim-1399-min.jpg;0,00%;151
3633;Samuel Jose dos Santos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/samuel-jose-dos-santos-3633-min.jpg;1,05%;31800
2828;Profº Walter Paulo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/prof-walter-paulo-2828-min.jpg;1,00%;30401
3010;Dr. Alano Queiroz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/dr-alano-queiroz-3010-min.jpg;0,73%;22176
3699;Luciano Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/luciano-lima-3699-min.jpg;0,63%;19098
3660;Bill Guerra Mochilink;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/bill-guerra-mochilink-3660-min.jpg;0,40%;12038
3333;Hermes Traldi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/hermes-traldi-3333-min.jpg;0,31%;9393
1808;Zé Frederico;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/ze-frederico-1808-min.jpg;0,30%;9176
5000;Pantaleao;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/pantaleao-5000-min.jpg;0,28%;8449
3030;Eduardo Borges;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/eduardo-borges-3030-min.jpg;0,21%;6374
7010;Willian Ludovico;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/willian-ludovico-7010-min.jpg;0,20%;5928
3101;Dr. Osório;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/dr-osorio-3101-min.jpg;0,18%;5458
3077;Prof. Eder Bento;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/prof-eder-bento-3077-min.jpg;0,18%;5412
3636;Ze Maria;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/ze-maria-3636-min.jpg;0,17%;5191
4343;Professor Silvério;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/professor-silverio-4343-min.jpg;0,16%;4710
5008;Alessandra Minadakis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/alessandra-minadakis-5008-min.jpg;0,15%;4469
3123;Daria Cristina;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/daria-cristina-3123-min.jpg;0,13%;3898
3131;Jeovane Lopes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/jeovane-lopes-3131-min.jpg;0,13%;3868
3000;Helio Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/helio-rodrigues-3000-min.jpg;0,12%;3776
2829;Wilson Sodre;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/wilson-sodre-2829-min.jpg;0,11%;3362
2800;Waldinei Muniz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/waldinei-muniz-2800-min.jpg;0,10%;2957
5055;Lana Luna;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/lana-luna-5055-min.jpg;0,09%;2842
3112;Geraldo Rocha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/geraldo-rocha-3112-min.jpg;0,09%;2819
3144;Marcelo Augusto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/marcelo-augusto-3144-min.jpg;0,09%;2751
2830;Nair do Ferro Velho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/nair-do-ferro-velho-2830-min.jpg;0,09%;2721
5151;Empresario Chico Leite;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/empresario-chico-leite-5151-min.jpg;0,08%;2565
2822;Halmiton Rocha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/halmiton-rocha-2822-min.jpg;0,08%;2516
3360;Edson Automóveis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/edson-automoveis-3360-min.jpg;0,08%;2476
3141;Valmir Andrade;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/valmir-andrade-3141-min.jpg;0,08%;2383
7077;Magno Ramos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/magno-ramos-7077-min.jpg;0,08%;2299
5005;Professor Mascote;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/professor-mascote-5005-min.jpg;0,07%;2169
2825;Thulio Novais;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/thulio-novais-2825-min.jpg;0,07%;1982
7000;Cristiano Quintino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/cristiano-quintino-7000-min.jpg;0,06%;1967
5123;Alex Meireles;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/alex-meireles-5123-min.jpg;0,06%;1960
3690;Sargento Teles;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/sargento-teles-3690-min.jpg;0,06%;1920
2810;Marcelo Curicas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/marcelo-curicas-2810-min.jpg;0,06%;1865
4333;Marcelita Manze;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/marcelita-manze-4333-min.jpg;0,06%;1787
3111;Jeovan Farmaceutico;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/jeovan-farmaceutico-3111-min.jpg;0,06%;1784
7070;Dario Paiva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/dario-paiva-7070-min.jpg;0,05%;1588
7055;Rener Bilac;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/rener-bilac-7055-min.jpg;0,05%;1536
3666;Dr. Wilmar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/goias/deputado-federal/dr-wilmar-3666-min.jpg;0,05%;1455
