number;name;img_url;porcentagem;votos
1234;Cláudio Gramigna;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/claudio-gramigna-1234-min.jpg;0,17%;448
2510;Jackson Cicareli;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/jackson-cicareli-2510-min.jpg;0,16%;434
6555;Katiana da Kstyllus;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/katiana-da-kstyllus-6555-min.jpg;0,14%;388
6560;Bacabal;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/bacabal-6560-min.jpg;0,14%;371
1310;Professor Sivaldo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/professor-sivaldo-1310-min.jpg;0,13%;359
2018;Adriana Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/adriana-melo-2018-min.jpg;0,13%;351
4577;Bispa Cintia Portugal;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/bispa-cintia-portugal-4577-min.jpg;0,12%;338
3555;Geraldo Vasconcelos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/geraldo-vasconcelos-3555-min.jpg;0,11%;309
1044;Silvia Viana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/silvia-viana-1044-min.jpg;0,10%;282
2727;Marlene Lopes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/marlene-lopes-2727-min.jpg;0,10%;271
2599;Jonathas Garotinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/jonathas-garotinho-2599-min.jpg;0,09%;253
4321;Arlindo Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/arlindo-melo-4321-min.jpg;0,09%;235
1112;Deodato Aquino;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/deodato-aquino-1112-min.jpg;0,08%;214
1200;Maria Divina;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/maria-divina-1200-min.jpg;0,08%;213
4344;Salete Giacomet;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/salete-giacomet-4344-min.jpg;0,08%;206
2522;Profª Eliana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/prof-eliana-2522-min.jpg;0,07%;189
1212;Célia Aguiar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/celia-aguiar-1212-min.jpg;0,07%;181
6513;Edmilson Albuquerque;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/edmilson-albuquerque-6513-min.jpg;0,06%;155
4500;Natália Reis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/natalia-reis-4500-min.jpg;0,06%;155
2255;Fábio Vieira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/fabio-vieira-2255-min.jpg;0,06%;152
2777;Antonio Sérgio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/antonio-sergio-2777-min.jpg;0,05%;145
1412;Ione Cunha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/ione-cunha-1412-min.jpg;0,05%;123
1789;Antero;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/antero-1789-min.jpg;0,04%;104
1715;Cassia Araújo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/cassia-araujo-1715-min.jpg;0,04%;95
2700;Thais Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/thais-lima-2700-min.jpg;0,02%;57
5512;Hilda Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/hilda-lima-5512-min.jpg;0,01%;17
5500;Helena Carril;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/helena-carril-5500-min.jpg;0,01%;14
3131;Carlos Andrade;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/carlos-andrade-3131-min.jpg;3,21%;8695
5199;Jean Frank;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/jean-frank-5199-min.jpg;1,68%;4550
5122;Dr. Lidaí;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/dr-lidai-5122-min.jpg;1,66%;4503
9090;Dr.wirlande da Luz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/drwirlande-da-luz-9090-min.jpg;1,05%;2845
1918;Prof. Catalano;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/prof-catalano-1918-min.jpg;1,02%;2772
5454;Dr. Lucio Villela;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/dr-lucio-villela-5454-min.jpg;0,84%;2268
5123;Ney;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/ney-5123-min.jpg;0,56%;1518
1900;Inspetor Conrado;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/inspetor-conrado-1900-min.jpg;0,55%;1492
1911;Cacau Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/cacau-lima-1911-min.jpg;0,43%;1172
5111;Engenheiro Alex Fabian;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/engenheiro-alex-fabian-5111-min.jpg;0,37%;992
4400;Prof. Emerson Duarte;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/prof-emerson-duarte-4400-min.jpg;0,33%;880
4456;Jacqueline Parente;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/jacqueline-parente-4456-min.jpg;0,27%;730
7007;Mateus Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/mateus-rodrigues-7007-min.jpg;0,26%;700
2121;Paulo Thadeu;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/paulo-thadeu-2121-min.jpg;0,24%;641
4433;Andre Fabiano;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/andre-fabiano-4433-min.jpg;0,21%;572
9010;Gustavo da Boas Novas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/gustavo-da-boas-novas-9010-min.jpg;0,21%;560
5143;Monica Kiyoi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/monica-kiyoi-5143-min.jpg;0,17%;464
3190;Sargento Pascoal;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/sargento-pascoal-3190-min.jpg;0,16%;424
1934;Pastor Francisco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/pastor-francisco-1934-min.jpg;0,16%;423
7070;Major Farias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/major-farias-7070-min.jpg;0,16%;421
9091;Papoco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/papoco-9091-min.jpg;0,14%;373
7000;Enio Moura;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/enio-moura-7000-min.jpg;0,13%;347
7022;Nona;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/nona-7022-min.jpg;0,11%;291
5050;Roraima Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/roraima-rodrigues-5050-min.jpg;0,09%;252
9077;Luizinho do Hospital;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/luizinho-do-hospital-9077-min.jpg;0,09%;233
5144;Jorge Lacerda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/jorge-lacerda-5144-min.jpg;0,08%;215
4477;Professora Claudia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/professora-claudia-4477-min.jpg;0,07%;199
1616;Bárbara Cabral;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/barbara-cabral-1616-min.jpg;0,04%;114
4041;Josué Cavalcante;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/josue-cavalcante-4041-min.jpg;0,04%;110
1977;Defensor Carlos Nobre;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/defensor-carlos-nobre-1977-min.jpg;0,04%;107
9000;Policial Federal Barroso;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/policial-federal-barroso-9000-min.jpg;0,04%;106
7020;Simony Miliano;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/simony-miliano-7020-min.jpg;0,04%;98
5077;D. Almeida;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/d-almeida-5077-min.jpg;0,03%;93
5186;Ana Katiucia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/ana-katiucia-5186-min.jpg;0,03%;88
4040;Johnson Johnson;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/johnson-johnson-4040-min.jpg;0,03%;79
7077;Sandro Campos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/sandro-campos-7077-min.jpg;0,02%;64
4000;Wesley Monteles;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/wesley-monteles-4000-min.jpg;0,02%;54
5125;Solange Souza;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/solange-souza-5125-min.jpg;0,02%;49
9099;Deise Belous;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/deise-belous-9099-min.jpg;0,02%;46
5100;Beane Freitas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/beane-freitas-5100-min.jpg;0,02%;46
5051;Diego;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/diego-5051-min.jpg;0,02%;44
3130;Gercilene Santos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/gercilene-santos-3130-min.jpg;0,02%;41
1920;Rudson Medeiros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/roraima/deputado-federal/rudson-medeiros-1920-min.jpg;0,01%;36
