number;name;img_url;porcentagem;votos
1522;Professora Eline;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/professora-eline-1522-min.jpg;0,08%;2494
4300;Nelson Bragatto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/nelson-bragatto-4300-min.jpg;0,08%;2493
1321;Anibal Lins;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/anibal-lins-1321-min.jpg;0,07%;2391
1221;Dilma Nascimento;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dilma-nascimento-1221-min.jpg;0,07%;2376
2712;Missecley;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/missecley-2712-min.jpg;0,07%;2270
1358;Rogerio do Pt;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/rogerio-do-pt-1358-min.jpg;0,06%;2017
1365;Luiz Pedro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/luiz-pedro-1365-min.jpg;0,06%;1969
2000;Pastor Mota;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/pastor-mota-2000-min.jpg;0,06%;1898
1122;Antonia Soares;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/antonia-soares-1122-min.jpg;0,06%;1885
4040;Jaime Durans;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/jaime-durans-4040-min.jpg;0,06%;1870
5112;Zé Filho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ze-filho-5112-min.jpg;0,05%;1618
3133;Célio Sá;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/celio-sa-3133-min.jpg;0,05%;1515
1244;Raimunda Belfort;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/raimunda-belfort-1244-min.jpg;0,05%;1478
1800;Professor Jairo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/professor-jairo-1800-min.jpg;0,04%;1469
1033;Dilton Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/dilton-carvalho-1033-min.jpg;0,04%;1438
3360;Popito Martins;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/popito-martins-3360-min.jpg;0,04%;1431
4322;Luiz Leite;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/luiz-leite-4322-min.jpg;0,04%;1402
1330;Ieda Maria;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/ieda-maria-1330-min.jpg;0,04%;1327
3317;Sargento Lucy;https://cdn-eleicoes.gazetadopovo.com.br/fotos/maranhao/deputado-federal/sargento-lucy-3317-min.jpg;0,04%;1327
