number;name;img_url;porcentagem;votos
1244;Pastor Robson Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/pastor-robson-rodrigues-1244-min.jpg;0,01%;604
1470;Jefferson do Trabalhador;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jefferson-do-trabalhador-1470-min.jpg;0,01%;595
3318;Carlinhos 18;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/carlinhos-18-3318-min.jpg;0,01%;594
5153;Nivaldo Asa Branca;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/nivaldo-asa-branca-5153-min.jpg;0,01%;585
5136;Jose de Oliveira Brito;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jose-de-oliveira-brito-5136-min.jpg;0,01%;584
4333;Marcilay Dias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/marcilay-dias-4333-min.jpg;0,01%;579
2011;Rosangela de Leu;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/rosangela-de-leu-2011-min.jpg;0,01%;574
2023;Ribeiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/ribeiro-2023-min.jpg;0,01%;558
7070;Fabio Lira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/fabio-lira-7070-min.jpg;0,01%;550
1322;Wellington;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/wellington-1322-min.jpg;0,01%;546
3322;Jorge Prestamista;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/jorge-prestamista-3322-min.jpg;0,01%;543
1115;Monteiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/monteiro-1115-min.jpg;0,01%;542
9080;Henrique Lucena;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/henrique-lucena-9080-min.jpg;0,01%;521
7789;Tia Nita;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/tia-nita-7789-min.jpg;0,01%;509
7733;Adalgisa Santos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/adalgisa-santos-7733-min.jpg;0,01%;507
4315;Graça Vasconcelos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/graca-vasconcelos-4315-min.jpg;0,01%;490
2210;Waldecy Santana;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/waldecy-santana-2210-min.jpg;0,01%;481
2255;Irmã Edna;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/irma-edna-2255-min.jpg;0,01%;437
1224;Joaquim de Melo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/joaquim-de-melo-1224-min.jpg;0,01%;436
4393;Izac Gomes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/izac-gomes-4393-min.jpg;0,01%;407
5133;Carlos Manuel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/pernambuco/deputado-federal/carlos-manuel-5133-min.jpg;0,01%;392
