number;name;img_url;porcentagem;votos
3155;Cezar Ferreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/cezar-ferreira-3155-min.jpg;0,29%;19602
3190;Sd. Josafá Ramos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/sd-josafa-ramos-3190-min.jpg;0,27%;18602
3133;Dr. Custódio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/dr-custodio-3133-min.jpg;0,27%;18572
2522;Tonha Magalhães;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/tonha-magalhaes-2522-min.jpg;0,27%;18457
4510;Cezar Leite;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/cezar-leite-4510-min.jpg;0,26%;17927
1222;Cosme Araújo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/cosme-araujo-1222-min.jpg;0,25%;17044
7725;Caio Checon;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/caio-checon-7725-min.jpg;0,23%;15735
4310;Sergio Barradas Carneiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/sergio-barradas-carneiro-4310-min.jpg;0,22%;15289
3125;Lu de Rony;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/lu-de-rony-3125-min.jpg;0,22%;15238
4477;Alexandre Marques;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/alexandre-marques-4477-min.jpg;0,22%;14972
3637;Policialfederal Anderson Muniz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/policialfederal-anderson-muniz-3637-min.jpg;0,18%;12382
2511;Palhinha;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/palhinha-2511-min.jpg;0,18%;12299
1277;Coronel Castro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/coronel-castro-1277-min.jpg;0,18%;12289
1200;Fabricio Figueredo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/fabricio-figueredo-1200-min.jpg;0,18%;12245
4363;Targino Gondim;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/targino-gondim-4363-min.jpg;0,18%;12035
4470;Marcos Lima;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcos-lima-4470-min.jpg;0,17%;11673
4313;Edigar Mão Branca;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/edigar-mao-branca-4313-min.jpg;0,16%;11112
1777;Adilson Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/adilson-silva-1777-min.jpg;0,13%;9054
1755;Dr. Joao Barros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/dr-joao-barros-1755-min.jpg;0,13%;8793
