number;name;img_url;porcentagem;votos
7755;Débora;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/debora-7755-min.jpg;0,05%;810
7753;Míria Chaves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/miria-chaves-7753-min.jpg;0,05%;778
3636;Ceição Edíesse;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/ceicao-ediesse-3636-min.jpg;0,05%;774
1011;Sônia Torres;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/sonia-torres-1011-min.jpg;0,02%;373
3113;Venâncio Souza;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/venancio-souza-3113-min.jpg;0,02%;331
5151;Cabo Gonçalves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/cabo-goncalves-5151-min.jpg;0,62%;9986
3000;Alayde Passaia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/alayde-passaia-3000-min.jpg;0,52%;8340
3030;Jaime Groff;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/jaime-groff-3030-min.jpg;0,49%;7884
3010;Giordano Barreto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/giordano-barreto-3010-min.jpg;0,27%;4281
4444;Arquelaus;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/arquelaus-4444-min.jpg;0,19%;3021
5499;Paulo Enfermeiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/paulo-enfermeiro-5499-min.jpg;0,19%;3000
1801;Márcio Cavalcanti;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/marcio-cavalcanti-1801-min.jpg;0,18%;2948
5005;Aldiclesio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/aldiclesio-5005-min.jpg;0,17%;2787
1818;Major Moreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/major-moreira-1818-min.jpg;0,16%;2613
3003;Cristiano Medeiros;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/cristiano-medeiros-3003-min.jpg;0,16%;2502
5444;Eucana Samuel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/eucana-samuel-5444-min.jpg;0,15%;2450
5111;Walmir do Dr;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/walmir-do-dr-5111-min.jpg;0,15%;2384
5023;Glaucio Tavares;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/glaucio-tavares-5023-min.jpg;0,11%;1818
5024;Amora Brayan;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/amora-brayan-5024-min.jpg;0,11%;1732
5050;Danniel Morais;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/danniel-morais-5050-min.jpg;0,10%;1682
5011;Livramento Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/livramento-silva-5011-min.jpg;0,10%;1592
3033;Rose Guerra;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/rose-guerra-3033-min.jpg;0,09%;1455
1800;Professora Viviane;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/professora-viviane-1800-min.jpg;0,09%;1428
5000;Rafael Lopes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/rafael-lopes-5000-min.jpg;0,08%;1252
5077;Tocha Lopes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/tocha-lopes-5077-min.jpg;0,07%;1197
5051;Zé Coco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/ze-coco-5051-min.jpg;0,07%;1082
3333;Cipriano Correia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/cipriano-correia-3333-min.jpg;0,06%;1031
1616;Silvino Baú;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/silvino-bau-1616-min.jpg;0,06%;979
5107;Anchieta Felix;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/anchieta-felix-5107-min.jpg;0,06%;968
