number;name;img_url;porcentagem;votos
3131;Jura;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/jura-3131-min.jpg;0,35%;19803
4050;Professor Marcos Vinicius;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-marcos-vinicius-4050-min.jpg;0,34%;19706
1363;Professora Josete;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professora-josete-1363-min.jpg;0,33%;19018
3100;Joao Alexandre;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/joao-alexandre-3100-min.jpg;0,33%;18905
1770;Ivan Rossoni;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/ivan-rossoni-1770-min.jpg;0,31%;17543
1715;Delegado Bradock;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/delegado-bradock-1715-min.jpg;0,30%;17146
1727;Paulinho Vilela;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/paulinho-vilela-1727-min.jpg;0,29%;16492
1920;Maranhão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/maranhao-1920-min.jpg;0,27%;15479
1212;Barbosa Neto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/barbosa-neto-1212-min.jpg;0,26%;15184
4321;Chico Santos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/chico-santos-4321-min.jpg;0,25%;14198
1790;Cabo Carlos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/cabo-carlos-1790-min.jpg;0,24%;13864
5525;Wanderlei Silva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/wanderlei-silva-5525-min.jpg;0,24%;13755
1515;Valdemar Delatorre;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/valdemar-delatorre-1515-min.jpg;0,23%;13338
1744;Sargento Moraes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/sargento-moraes-1744-min.jpg;0,23%;13302
5500;Pedro Nespolo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/pedro-nespolo-5500-min.jpg;0,23%;13156
1033;Soldado Pastor Ezequiel;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/soldado-pastor-ezequiel-1033-min.jpg;0,22%;12646
1722;Cassio Lobato;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/cassio-lobato-1722-min.jpg;0,21%;11778
1550;Ademar Dorfschmidt;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/ademar-dorfschmidt-1550-min.jpg;0,20%;11566
1331;André Machado;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/andre-machado-1331-min.jpg;0,20%;11436
