id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;number;votos;porcentagem
240000627281;DEPUTADO ESTADUAL;THIAGO BERTOLA;11007;THIAGO BERTOLA;APTO;DEFERIDO;11;PP;PROGRESSISTAS;FLORIANÓPOLIS;23/04/1981;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;178813.94;46420.0;35897.0;;;
240000614249;DEPUTADO ESTADUAL;ANDERSON FERREIRA LACERDA;51777;ANDERSON DO ANDORINHA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;TUBARAO;12/06/1981;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;AGRÔNOMO;N;NÃO ELEITO;DEFERIDO;5000.0;623.83;;;;
240000624356;DEPUTADO ESTADUAL;JUMERI ZANETTI;13223;JUMERI ZANETTI;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CORONEL FREITAS;15/11/1972;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;222000.0;55841.42;30561.85;;;
240000627316;DEPUTADO ESTADUAL;VILSON RODRIGUES PEREIRA;44212;VILSON RODRI;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;PORTO ALEGRE;10/07/1961;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;TAXISTA;N;SUPLENTE;DEFERIDO;3000.0;;;;;
240000627362;DEPUTADO FEDERAL;VERA LUCIA MACHADO;5101;VERA LUCIA ;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;GASPAR;13/06/1968;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;TERAPEUTA;N;NÃO ELEITO;DEFERIDO;;1828.33;1000.0;5101.0;0,01%;437.0
240000616348;DEPUTADO ESTADUAL;BETTINA DE FARIA CORREA BERBIGIER;18028;BETTINA BERBIGIER;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;CONCORDIA;28/02/1986;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;800.0;799.05;;;
240000609579;DEPUTADO ESTADUAL;THIAGO DA SILVA MORASTONI;15111;THIAGO MORASTONI;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;ITAJAI;14/04/1982;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;1002825.05;399358.0;396869.05;;;
240000622603;DEPUTADO ESTADUAL;NATALINO LÁZARE;19000;NATALINO LÁZARE;APTO;DEFERIDO;19;PODE;PODEMOS;ARROIO TRINTA;25/12/1947;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;39000.47;154798.04;132398.04;;;
240000609691;DEPUTADO ESTADUAL;ONIR MOCELLIN;17193;CORONEL MOCELLIN;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO MIGUEL DO OESTE;15/05/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MILITAR REFORMADO;N;ELEITO POR QP;DEFERIDO;1593000.0;24876.0;20599.62;;;
240000601874;DEPUTADO FEDERAL;RÚBIA GRAZIELA DE SOUZA SAGAZ;5051;RÚBIA SAGAZ;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;FLORIANÓPOLIS;09/09/1984;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ASSISTENTE SOCIAL;N;NÃO ELEITO;DEFERIDO;;19241.86;17291.86;5051.0;0,12%;4318.0
240000619053;DEPUTADO ESTADUAL;CLAITON SALVARO BROLESSI;40110;CLEITON SALVARO;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CRICIÚMA;19/03/1975;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;S;SUPLENTE;DEFERIDO;306232.01;336772.62;270772.62;;;
240000627271;DEPUTADO ESTADUAL;JOSÉ MILTON SCHEFFER;11234;ZÉ MILTON;APTO;DEFERIDO;11;PP;PROGRESSISTAS;SOMBRIO;13/09/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1126976.0;525936.46;504661.46;;;
240000600263;DEPUTADO FEDERAL;PAULO SCHARF;3088;PAULO SCHARF;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;PALHOÇA;08/10/1978;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ODONTÓLOGO;N;SUPLENTE;DEFERIDO;870160.38;78003.16;76758.72;3088.0;0,53%;18954.0
240000627312;DEPUTADO ESTADUAL;MADALENA DE BITTENCOURT DE SOUZA;44013;MADALENA BITTENCOURT;INAPTO;RENÚNCIA;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;NOVA PRATA DO IGUAÇU;24/09/1966;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;DONA DE CASA;N;;;1082700.0;1625.0;;;;
240000627274;DEPUTADO ESTADUAL;MARIANA RODRIGUES PEREIRA;11125;MARIANA RODRIGUES;APTO;DEFERIDO;11;PP;PROGRESSISTAS;FLORIANÓPOLIS;25/11/1981;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;198000.0;120899.25;94978.28;;;
240000616327;DEPUTADO ESTADUAL;DEOMAR AGOSTINHO;18022;DEOMAR;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;BLUMENAU;06/09/1985;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;N;NÃO ELEITO;DEFERIDO;;515.0;515.0;;;
240000622574;DEPUTADO ESTADUAL;LUISA DO PRADO SOUTO;65099;LUISA DO PRADO;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;JOAÇABA;27/01/1988;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;33665.0;21020.1;;;
240000624349;1º SUPLENTE;MARILUCI DESCHAMPS ROSA;130;MARILUCI;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;GASPAR;01/07/1972;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;NÃO ELEITO;DEFERIDO;780653.49;;;;;
240000600255;DEPUTADO FEDERAL;FABIAN LENZI NERBASS;3000;FABIAN NERBASS;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;LAGES;12/04/1977;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;171132.33;59909.16;58319.85;3000.0;0,16%;5699.0
240000614260;DEPUTADO ESTADUAL;IVO JORGE GANDOLFI;51555;IVO JORGE GANDOLFI (DR IVO);APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;FLORIANOPOLIS;06/05/1958;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;814219.85;31471.2;31471.2;;;
240000616341;DEPUTADO ESTADUAL;LAURO EDUARDO BACCA;18001;LAURO BACCA;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;BLUMENAU;14/01/1951;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;BIÓLOGO;N;NÃO ELEITO;DEFERIDO;135713.81;7018.83;6737.14;;;
240000609608;DEPUTADO ESTADUAL;MARCOS LUIZ VIEIRA;45699;MARCOS VIEIRA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;FLORIANOPOLIS;19/08/1953;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;S;ELEITO POR QP;DEFERIDO;1641277.59;859200.23;808606.32;;;
240000609750;DEPUTADO FEDERAL;ANDERSON AMBROSIO LEITE;3671;ANDINHO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;FLORIANÓPOLIS;05/10/1977;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;;;3671.0;0,01%;223.0
240000609627;DEPUTADO FEDERAL;GRAZIELE SCHNEIDER;4560;GRAZI SCHNEIDER;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;JOINVILLE;24/05/1983;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;3528886.55;53136.46;50013.55;4560.0;0,02%;734.0
240000619239;DEPUTADO FEDERAL;ALBERTINA ROSSO;4011;ALBERTINA ROSSO;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ARARANGUÁ;22/06/1958;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;1500000.0;82166.25;64450.0;4011.0;0,08%;2843.0
240000624359;DEPUTADO ESTADUAL;MARILAINE CAMARA DE CAMARA;13613;MARI CÂMARA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PALMEIRA DAS MISSÕES;16/07/1977;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;PEDAGOGO;N;SUPLENTE;DEFERIDO;27179.0;63411.06;32260.0;;;
240000624485;DEPUTADO FEDERAL;CINTIA RODRIGUES SEVERINO;3100;CINTIA RODRIGUES;INAPTO;INDEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SAO PAULO;11/11/1977;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;REPRESENTANTE COMERCIAL;N;;;;7500.0;;;;
240000627339;DEPUTADO ESTADUAL;JORGE MARIO BORGHETTI;25101;DR. JORGE BORGHETTI;APTO;DEFERIDO;25;DEM;DEMOCRATAS;ARATIBA;01/05/1956;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;714199.35;40158.0;35000.01;;;
240000601845;DEPUTADO ESTADUAL;ELSON MANOEL PEREIRA;50150;ELSON PEREIRA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;FLORIANÓPOLIS;01/02/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;602599.8;49521.59;43892.16;;;
240000619074;DEPUTADO ESTADUAL;FERNANDA COSTA;10999;FERNANDA COSTA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;TUBARÃO;04/08/1984;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;40000.0;24500.0;16705.0;;;
240000624333;DEPUTADO FEDERAL;DIRCEU LUIZ DRESCH;1331;DIRCEU DRESCH;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SAUDADES;11/07/1964;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;AGRICULTOR;N;SUPLENTE;DEFERIDO;717375.5900000001;580019.8;532495.63;1331.0;1,29%;45659.0
240000609812;DEPUTADO FEDERAL;MARGARETE CHARÃO RECHINI;2829;MARGARETE CHARÃO;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ALEGRETE;21/03/1961;FEMININO;LÊ E ESCREVE;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;11428.58;11428.58;2829.0;0,00%;16.0
240000609785;DEPUTADO ESTADUAL;CESAR ALBERTO AGUIAR CESAR;22221;CESAR AGUIAR;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;JARAGUÁ DO SUL;10/07/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;506488.74;21300.0;21300.0;;;
240000622580;DEPUTADO ESTADUAL;DARCI SPANCERSKI;12456;DARCI DO POVO;INAPTO;INDEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;WITMARSUM;01/05/1972;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;660653.75;3735.29;3735.29;;;
240000624379;DEPUTADO ESTADUAL;NILSON JOSE DE SOUSA;13777;NILSON SOUSA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CANOINHAS;24/01/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;CONTADOR;N;SUPLENTE;DEFERIDO;150000.0;;;;;
240000614255;DEPUTADO ESTADUAL;DAIANE CRISTINA SILVA DOS SANTOS;51010;DAIANE DOS SANTOS;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;PIRAJUI;26/07/1989;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;SECRETÁRIO E DATILÓGRAFO;N;NÃO ELEITO;DEFERIDO;;3391.83;;;;
240000609770;DEPUTADO ESTADUAL;SIMONE MARIA DA SILVA;70123;SIMONE OBERZINER;APTO;DEFERIDO;70;AVANTE;AVANTE;LIMOEIRO;30/11/1986;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;DONA DE CASA;N;SUPLENTE;DEFERIDO;4000.0;2555.55;2000.0;;;
240000622597;DEPUTADO ESTADUAL;ANDRÉ DE OLIVEIRA;19007;ANDRÉ DE OLIVEIRA;APTO;DEFERIDO;19;PODE;PODEMOS;TIJUCAS;18/01/1991;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;N;SUPLENTE;DEFERIDO;70000.0;51900.0;47800.0;;;
240000609751;DEPUTADO FEDERAL;JOAO MANU DE LIMA FILHO;3614;JOAO MANU;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;LUIS LONES;08/07/1983;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;MOTORISTA PARTICULAR;N;NÃO ELEITO;DEFERIDO;;;;3614.0;0,01%;192.0
240000614233;DEPUTADO FEDERAL;FRANCISCO MENDES;5117;CORONEL MENDES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;ANITA GARIBALDI;29/01/1961;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;N;NÃO ELEITO;DEFERIDO;407000.0;4140.83;2600.0;5117.0;0,05%;1623.0
240000619073;DEPUTADO ESTADUAL;CLAUDIA LOPES COSTA;10333;CLAUDIA DA COLONINHA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;RIO GRANDE DO SUL;20/01/1965;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;ASTRÔNOMO;N;SUPLENTE;DEFERIDO;;29625.0;531.24;;;
240000614268;DEPUTADO ESTADUAL;PAULO ROBERTO ANTUNES DOS SANTOS;51345;PAULO ROBERTO ANTUNES GARCIA;INAPTO;INDEFERIDO;51;PATRIOTA;PATRIOTA;VIDEIRA;13/08/1965;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;;;;;;;;
240000624373;DEPUTADO ESTADUAL;LUCIANE MARIA CARMINATTI;13601;LUCIANE CARMINATTI;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CHAPECÓ;09/07/1970;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;550315.88;238392.26;145194.05;;;
240000614251;DEPUTADO ESTADUAL;ANTONIO CARLOS PINHEIROS PERES;51085;SARGENTO PERES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;BACABAL;13/03/1966;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;MILITAR REFORMADO;N;NÃO ELEITO;DEFERIDO;;1287.03;663.2;;;
240000627304;DEPUTADO ESTADUAL;FERNANDO MELQUIADES ELIAS;44789;FERNANDO ELIAS;INAPTO;RENÚNCIA;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BOM RETIRO;06/04/1956;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;;;5000.0;658.0;;;;
240000609574;DEPUTADO ESTADUAL;MARISA APARECIDA DE CARLI VASCOUTO;15789;IZZA DE CARLI;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;JOAÇABA;27/10/1963;FEMININO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;2371000.0;57067.0;50549.14;;;
240000614243;DEPUTADO FEDERAL;THAMIRES FREDO SILVA COSTA;5122;THAMIRES FREDO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;FLORIANOPOLIS;30/06/1988;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;891.83;;5122.0;0,01%;240.0
240000627256;DEPUTADO ESTADUAL;IVONE HOSSA FARIAS;20222;IVONE HOSSA;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;GUARANI DAS MISSÕES;04/01/1974;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;32805.0;20000.0;;;
240000627315;DEPUTADO ESTADUAL;SALVADOR DOS SANTOS;44279;SALVADOR DOS SANTOS;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;LAURO MULLER;16/02/1954;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;93000.0;9158.0;8225.0;;;
240000601870;DEPUTADO ESTADUAL;JEAN CARLOS CARLESSO;50000;CARLESSO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;GUARACIABA;21/11/1989;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;60017.85;4301.46;2350.0;;;
240000609622;DEPUTADO FEDERAL;CARMEN EMILIA BONFÁ ZANOTTO;2323;CARMEN ZANOTTO;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;LAGES;06/10/1962;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;S;ELEITO POR MÉDIA;DEFERIDO;589682.07;1244707.48;1194919.46;2323.0;2,39%;84703.0
240000609621;DEPUTADO FEDERAL;CASSIANO GONÇALVES UCKER;1488;DR. CASSIANO;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;JOINVILLE;12/10/1979;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;1726814.24;91700.0;91020.0;1488.0;0,27%;9495.0
240000609611;DEPUTADO ESTADUAL;ODIR NUNES DA SILVA;45000;ODIR NUNES;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;VIDAL RAMOS;16/09/1956;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;579906.4;112270.0;97733.82;;;
240000618978;DEPUTADO FEDERAL;FERNANDO DA CUNHA;3699;FERNANDINHO;INAPTO;INDEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;FLORIANOPOLIS;08/02/1969;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;N;;;300500.0;;;;;
240000627321;DEPUTADO ESTADUAL;JORGE ESPIRITO SANTO DE FREITAS;54777;JORGE FREITAS;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;FLORIANÓPOLIS;19/05/1958;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;;658.0;;;;
240000609686;DEPUTADO ESTADUAL;JEFERSON LOPES;17789;JEFERSON LOPES;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;MAFRA;21/02/1983;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;430000.0;35300.0;27149.54;;;
240000609631;DEPUTADO FEDERAL;LUIS ANTONIO DUTRA;4555;LUIS DUTRA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PELOTAS;13/11/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;200000.0;102275.0;99869.4;4555.0;0,13%;4709.0
240000627265;DEPUTADO ESTADUAL;DIETER JANSSEN;11111;DIETER;APTO;DEFERIDO;11;PP;PROGRESSISTAS;JARAGUÁ DO SUL;24/08/1967;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;712437.6699999999;262720.0;253788.53;;;
240000619068;DEPUTADO ESTADUAL;PRISCILA FERNANDES FARIAS;40444;PRI FERNANDES ADOTE;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CANOAS;10/10/1974;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PSICÓLOGO;N;SUPLENTE;DEFERIDO;400000.0;53048.08;30490.86;;;
240000627222;DEPUTADO FEDERAL;NELCI TEREZINHA PEDROSKI CANCI;5501;NELCI CANCI;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;IRANI;26/08/1974;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;DONA DE CASA;N;SUPLENTE;DEFERIDO;186469.14;109358.0;85000.0;5501.0;0,08%;2666.0
240000617006;DEPUTADO ESTADUAL;MICHEL NIENOW DE BARROS;29029;MICHEL BARROS;APTO;INDEFERIDO COM RECURSO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;GOIANA;11/09/1991;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;600.0;;;;
240000609607;DEPUTADO ESTADUAL;JUSSARA MACIEL JACINTO;45777;SARAH MACIEL;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ARARANGUA;07/12/1978;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;100361.0;173702.36000000002;50000.0;;;
240000609557;DEPUTADO FEDERAL;ELENIR DE AGUIAR SILVANO;1522;ELENIR DE AGUIAR SILVANO;INAPTO;INDEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;CACHOEIRA;15/03/1968;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;N;;;140938.85;;;;;
240000601857;DEPUTADO FEDERAL;AFRÂNIO TADEU BOPPRÉ;5050;AFRÂNIO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;FLORIANÓPOLIS;30/10/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;795488.3;114928.03;110122.62;5050.0;0,56%;19960.0
240000624369;DEPUTADO ESTADUAL;CARLITO MERSS;13212;CARLITO MERSS;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PORTO UNIÃO;16/09/1955;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;1040859.54;128548.34;83856.18;;;
240000622581;DEPUTADO ESTADUAL;EDÉSIA BERNARDINO;12555;EDÉSIA BERNARDINO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SAPUCAIA DO SUL;11/12/1955;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;N;SUPLENTE;DEFERIDO;14000.0;10000.0;9955.84;;;
240000619032;DEPUTADO ESTADUAL;ABEL BICHESKI;77377;BELO;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;RIO NEGRO;30/03/1971;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;AGENTE ADMINISTRATIVO;N;SUPLENTE;DEFERIDO;;19650.0;15000.0;;;
240000609724;GOVERNADOR;CARLOS MOISÉS DA SILVA;17;COMANDANTE MOISÉS;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;FLORIANÓPOLIS;17/08/1967;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;BOMBEIRO MILITAR;N;2º TURNO;DEFERIDO;1838000.0;828908.0;712249.13;;;
240000616322;2º SUPLENTE;MARIA MARGARETE PHILIPPI CECCONI;181;MARIA MARGARETE CECCONI;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;LAURO MULLER;02/02/1953;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;193405.27000000002;;;;;
240000622577;DEPUTADO ESTADUAL;FERNANDO ESPÍNDULA;65001;PROFESSOR FERNANDO;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;URUSSANGA;01/10/1978;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;287000.0;41200.0;15981.380000000001;;;
240000627293;DEPUTADO ESTADUAL;JAKSOM NATAL CASTELLI;25500;JAKSOM CASTELLI;APTO;DEFERIDO;25;DEM;DEMOCRATAS;QUILOMBO;28/12/1972;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;447100.0;157729.24;103529.24;;;
